input_city|city|country|month|high|low
Vecses|Vecsés|Hungary|June|25|13
Vecses|Vecsés|Hungary|July|27|15
Vecses|Vecsés|Hungary|August|27|15
Vecses|Vecsés|Hungary|September|22|10
Vecses|Vecsés|Hungary|October|15|5
Vecses|Vecsés|Hungary|November|8|1
Vecses|Vecsés|Hungary|December|3|-3
Veszprém|Veszprém|Hungary|January|3|-3
Veszprém|Veszprém|Hungary|February|6|-1
Veszprém|Veszprém|Hungary|March|11|2
Veszprém|Veszprém|Hungary|April|16|6
Veszprém|Veszprém|Hungary|May|21|11
Veszprém|Veszprém|Hungary|June|25|14
Veszprém|Veszprém|Hungary|July|27|16
Veszprém|Veszprém|Hungary|August|27|16
Veszprém|Veszprém|Hungary|September|21|11
Veszprém|Veszprém|Hungary|October|15|6
Veszprém|Veszprém|Hungary|November|8|2
Veszprém|Veszprém|Hungary|December|4|-2
Zalaegerszeg|Zalaegerszeg|Hungary|January|3|-4
Zalaegerszeg|Zalaegerszeg|Hungary|February|5|-2
Zalaegerszeg|Zalaegerszeg|Hungary|March|11|2
Zalaegerszeg|Zalaegerszeg|Hungary|April|16|6
Zalaegerszeg|Zalaegerszeg|Hungary|May|21|10
Zalaegerszeg|Zalaegerszeg|Hungary|June|24|13
Zalaegerszeg|Zalaegerszeg|Hungary|July|26|15
Zalaegerszeg|Zalaegerszeg|Hungary|August|26|14
Zalaegerszeg|Zalaegerszeg|Hungary|September|21|10
Zalaegerszeg|Zalaegerszeg|Hungary|October|15|6
Zalaegerszeg|Zalaegerszeg|Hungary|November|8|2
Zalaegerszeg|Zalaegerszeg|Hungary|December|4|-2
Zirc|Zirc|Hungary|January|2|-4
Zirc|Zirc|Hungary|February|5|-2
Zirc|Zirc|Hungary|March|10|1
Zirc|Zirc|Hungary|April|15|5
Zirc|Zirc|Hungary|May|20|9
Zirc|Zirc|Hungary|June|24|13
Zirc|Zirc|Hungary|July|26|15
Zirc|Zirc|Hungary|August|25|15
Zirc|Zirc|Hungary|September|20|10
Zirc|Zirc|Hungary|October|14|5
Zirc|Zirc|Hungary|November|7|1
Zirc|Zirc|Hungary|December|2|-3
Zsámbék|Zsámbék|Hungary|January|2|-4
Zsámbék|Zsámbék|Hungary|February|5|-3
Zsámbék|Zsámbék|Hungary|March|11|2
Zsámbék|Zsámbék|Hungary|April|16|5
Zsámbék|Zsámbék|Hungary|May|21|10
Zsámbék|Zsámbék|Hungary|June|24|13
Zsámbék|Zsámbék|Hungary|July|27|15
Zsámbék|Zsámbék|Hungary|August|26|14
Zsámbék|Zsámbék|Hungary|September|22|10
Zsámbék|Zsámbék|Hungary|October|16|5
Zsámbék|Zsámbék|Hungary|November|8|1
Zsámbék|Zsámbék|Hungary|December|4|-2
Bánovce nad Bebravou|Bánovce nad Bebravou|Slovakia|January|2|-5
Bánovce nad Bebravou|Bánovce nad Bebravou|Slovakia|February|5|-3
Bánovce nad Bebravou|Bánovce nad Bebravou|Slovakia|March|10|0
Bánovce nad Bebravou|Bánovce nad Bebravou|Slovakia|April|17|5
Bánovce nad Bebravou|Bánovce nad Bebravou|Slovakia|May|21|9
Bánovce nad Bebravou|Bánovce nad Bebravou|Slovakia|June|25|12
Bánovce nad Bebravou|Bánovce nad Bebravou|Slovakia|July|27|14
Bánovce nad Bebravou|Bánovce nad Bebravou|Slovakia|August|27|13
Bánovce nad Bebravou|Bánovce nad Bebravou|Slovakia|September|21|9
Bánovce nad Bebravou|Bánovce nad Bebravou|Slovakia|October|15|5
Bánovce nad Bebravou|Bánovce nad Bebravou|Slovakia|November|8|1
Bánovce nad Bebravou|Bánovce nad Bebravou|Slovakia|December|3|-3
Banská Bystrica|Banská Bystrica|Slovakia|January|1|-8
Banská Bystrica|Banská Bystrica|Slovakia|February|4|-6
Banská Bystrica|Banská Bystrica|Slovakia|March|9|-2
Banská Bystrica|Banská Bystrica|Slovakia|April|16|2
Banská Bystrica|Banská Bystrica|Slovakia|May|21|7
Banská Bystrica|Banská Bystrica|Slovakia|June|24|10
Banská Bystrica|Banská Bystrica|Slovakia|July|26|11
Banská Bystrica|Banská Bystrica|Slovakia|August|26|11
Banská Bystrica|Banská Bystrica|Slovakia|September|21|7
Banská Bystrica|Banská Bystrica|Slovakia|October|14|3
Banská Bystrica|Banská Bystrica|Slovakia|November|7|-1
Banská Bystrica|Banská Bystrica|Slovakia|December|1|-6
Banská Stiavnica|Banská Štiavnica|Slovakia|January|0|-8
Banská Stiavnica|Banská Štiavnica|Slovakia|February|3|-6
Banská Stiavnica|Banská Štiavnica|Slovakia|March|9|-3
Banská Stiavnica|Banská Štiavnica|Slovakia|April|17|2
Banská Stiavnica|Banská Štiavnica|Slovakia|May|20|6
Banská Stiavnica|Banská Štiavnica|Slovakia|June|24|10
Banská Stiavnica|Banská Štiavnica|Slovakia|July|26|11
Banská Stiavnica|Banská Štiavnica|Slovakia|August|25|11
Banská Stiavnica|Banská Štiavnica|Slovakia|September|20|7
Banská Stiavnica|Banská Štiavnica|Slovakia|October|13|2
Banská Stiavnica|Banská Štiavnica|Slovakia|November|7|-1
Banská Stiavnica|Banská Štiavnica|Slovakia|December|0|-6
Bardejov|Bardejov|Slovakia|January|0|-6
Bardejov|Bardejov|Slovakia|February|3|-5
Bardejov|Bardejov|Slovakia|March|9|-1
Bardejov|Bardejov|Slovakia|April|16|3
Bardejov|Bardejov|Slovakia|May|20|7
Bardejov|Bardejov|Slovakia|June|23|11
Bardejov|Bardejov|Slovakia|July|25|13
Bardejov|Bardejov|Slovakia|August|25|12
Bardejov|Bardejov|Slovakia|September|19|8
Bardejov|Bardejov|Slovakia|October|13|4
Bardejov|Bardejov|Slovakia|November|6|0
Bardejov|Bardejov|Slovakia|December|0|-4
Bosany|Bošany|Slovakia|January|2|-5
Bosany|Bošany|Slovakia|February|5|-4
Bosany|Bošany|Slovakia|March|10|0
Bosany|Bošany|Slovakia|April|16|4
Bosany|Bošany|Slovakia|May|21|8
Bosany|Bošany|Slovakia|June|24|12
Bosany|Bošany|Slovakia|July|27|13
Bosany|Bošany|Slovakia|August|26|13
Bosany|Bošany|Slovakia|September|21|9
Bosany|Bošany|Slovakia|October|15|5
Bosany|Bošany|Slovakia|November|8|1
Bosany|Bošany|Slovakia|December|3|-3
Bratislava|Bratislava|Slovakia|January|3|-3
Bratislava|Bratislava|Slovakia|February|5|-2
Bratislava|Bratislava|Slovakia|March|11|1
Bratislava|Bratislava|Slovakia|April|17|5
Bratislava|Bratislava|Slovakia|May|22|10
Bratislava|Bratislava|Slovakia|June|25|13
Bratislava|Bratislava|Slovakia|July|27|15
Bratislava|Bratislava|Slovakia|August|27|15
Bratislava|Bratislava|Slovakia|September|22|11
Bratislava|Bratislava|Slovakia|October|15|6
Bratislava|Bratislava|Slovakia|November|8|2
Bratislava|Bratislava|Slovakia|December|4|-2
Brezno|Brezno|Slovakia|January|-2|-7
Brezno|Brezno|Slovakia|February|-2|-7
Brezno|Brezno|Slovakia|March|0|-5
Brezno|Brezno|Slovakia|April|4|-1
Brezno|Brezno|Slovakia|May|9|4
Brezno|Brezno|Slovakia|June|13|7
Brezno|Brezno|Slovakia|July|15|9
Brezno|Brezno|Slovakia|August|15|9
Brezno|Brezno|Slovakia|September|10|6
Brezová pod Bradlom|Brezová pod Bradlom|Slovakia|January|2|-5
Brezová pod Bradlom|Brezová pod Bradlom|Slovakia|February|4|-4
Brezová pod Bradlom|Brezová pod Bradlom|Slovakia|March|10|-1
Brezová pod Bradlom|Brezová pod Bradlom|Slovakia|April|16|3
Brezová pod Bradlom|Brezová pod Bradlom|Slovakia|May|21|8
Brezová pod Bradlom|Brezová pod Bradlom|Slovakia|June|24|11
Brezová pod Bradlom|Brezová pod Bradlom|Slovakia|July|26|13
Brezová pod Bradlom|Brezová pod Bradlom|Slovakia|August|26|13
Brezová pod Bradlom|Brezová pod Bradlom|Slovakia|September|21|9
Brezová pod Bradlom|Brezová pod Bradlom|Slovakia|October|14|4
Brezová pod Bradlom|Brezová pod Bradlom|Slovakia|November|7|0
Brezová pod Bradlom|Brezová pod Bradlom|Slovakia|December|2|-4
Bytca|Bytča|Slovakia|January|1|-5
Bytca|Bytča|Slovakia|February|4|-4
Bytca|Bytča|Slovakia|March|9|-1
Bytca|Bytča|Slovakia|April|17|4
Bytca|Bytča|Slovakia|May|19|8
Bytca|Bytča|Slovakia|June|23|12
Bytca|Bytča|Slovakia|July|26|13
Bytca|Bytča|Slovakia|August|25|13
Bytca|Bytča|Slovakia|September|20|9
Bytca|Bytča|Slovakia|October|14|5
Bytca|Bytča|Slovakia|November|8|1
Bytca|Bytča|Slovakia|December|2|-3
Čadca|Čadca|Slovakia|January|2|-3
Čadca|Čadca|Slovakia|February|3|-2
Čadca|Čadca|Slovakia|March|6|0
Čadca|Čadca|Slovakia|April|12|5
Čadca|Čadca|Slovakia|May|18|9
Čadca|Čadca|Slovakia|June|21|12
Čadca|Čadca|Slovakia|July|23|14
Čadca|Čadca|Slovakia|August|23|15
Čadca|Čadca|Slovakia|September|18|11
Čadca|Čadca|Slovakia|October|13|7
Čadca|Čadca|Slovakia|November|7|2
Čadca|Čadca|Slovakia|December|4|-2
Čaňa|Čaňa|Slovakia|January|1|-5
Čaňa|Čaňa|Slovakia|February|4|-3
Čaňa|Čaňa|Slovakia|March|10|0
Čaňa|Čaňa|Slovakia|April|16|5
Čaňa|Čaňa|Slovakia|May|21|10
Čaňa|Čaňa|Slovakia|June|24|13
Čaňa|Čaňa|Slovakia|July|26|15
Čaňa|Čaňa|Slovakia|August|26|14
Čaňa|Čaňa|Slovakia|September|21|10
Čaňa|Čaňa|Slovakia|October|15|5
Čaňa|Čaňa|Slovakia|November|8|1
Čaňa|Čaňa|Slovakia|December|2|-3
Chorvatsky Grob|Chorvátsky Grob|Slovakia|January|3|-3
Chorvatsky Grob|Chorvátsky Grob|Slovakia|February|5|-2
Chorvatsky Grob|Chorvátsky Grob|Slovakia|March|11|1
Chorvatsky Grob|Chorvátsky Grob|Slovakia|April|17|5
Chorvatsky Grob|Chorvátsky Grob|Slovakia|May|22|10
Chorvatsky Grob|Chorvátsky Grob|Slovakia|June|25|13
Chorvatsky Grob|Chorvátsky Grob|Slovakia|July|27|15
Chorvatsky Grob|Chorvátsky Grob|Slovakia|August|27|15
Chorvatsky Grob|Chorvátsky Grob|Slovakia|September|22|11
Chorvatsky Grob|Chorvátsky Grob|Slovakia|October|15|6
Chorvatsky Grob|Chorvátsky Grob|Slovakia|November|8|2
Chorvatsky Grob|Chorvátsky Grob|Slovakia|December|4|-2
Detva|Detva|Slovakia|January|1|-8
Detva|Detva|Slovakia|February|4|-6
Detva|Detva|Slovakia|March|9|-2
Detva|Detva|Slovakia|April|16|2
Detva|Detva|Slovakia|May|21|7
Detva|Detva|Slovakia|June|24|10
Detva|Detva|Slovakia|July|26|11
Detva|Detva|Slovakia|August|26|11
Detva|Detva|Slovakia|September|21|7
Detva|Detva|Slovakia|October|14|3
Detva|Detva|Slovakia|November|7|-1
Detva|Detva|Slovakia|December|1|-6
Devinska Nova Ves|Devínska Nová Ves|Slovakia|January|3|-3
Devinska Nova Ves|Devínska Nová Ves|Slovakia|February|5|-2
Devinska Nova Ves|Devínska Nová Ves|Slovakia|March|11|1
Devinska Nova Ves|Devínska Nová Ves|Slovakia|April|17|5
Devinska Nova Ves|Devínska Nová Ves|Slovakia|May|22|10
Devinska Nova Ves|Devínska Nová Ves|Slovakia|June|25|13
Devinska Nova Ves|Devínska Nová Ves|Slovakia|July|27|15
Devinska Nova Ves|Devínska Nová Ves|Slovakia|August|27|15
Devinska Nova Ves|Devínska Nová Ves|Slovakia|September|22|11
Devinska Nova Ves|Devínska Nová Ves|Slovakia|October|15|6
Devinska Nova Ves|Devínska Nová Ves|Slovakia|November|8|2
Devinska Nova Ves|Devínska Nová Ves|Slovakia|December|4|-2
Dolný Kubín|Dolný Kubín|Slovakia|January|2|-7
Dolný Kubín|Dolný Kubín|Slovakia|February|3|-6
Dolný Kubín|Dolný Kubín|Slovakia|March|7|-3
Dolný Kubín|Dolný Kubín|Slovakia|April|13|1
Dolný Kubín|Dolný Kubín|Slovakia|May|19|6
Dolný Kubín|Dolný Kubín|Slovakia|June|21|9
Dolný Kubín|Dolný Kubín|Slovakia|July|23|11
Dolný Kubín|Dolný Kubín|Slovakia|August|23|10
Dolný Kubín|Dolný Kubín|Slovakia|September|18|7
Dolný Kubín|Dolný Kubín|Slovakia|October|14|3
Dolný Kubín|Dolný Kubín|Slovakia|November|7|-1
Dolný Kubín|Dolný Kubín|Slovakia|December|2|-5
Dubnica nad Váhom|Dubnica nad Váhom|Slovakia|January|2|-5
Dubnica nad Váhom|Dubnica nad Váhom|Slovakia|February|5|-3
Dubnica nad Váhom|Dubnica nad Váhom|Slovakia|March|10|0
Dubnica nad Váhom|Dubnica nad Váhom|Slovakia|April|17|5
Dubnica nad Váhom|Dubnica nad Váhom|Slovakia|May|21|9
Dubnica nad Váhom|Dubnica nad Váhom|Slovakia|June|25|12
Dubnica nad Váhom|Dubnica nad Váhom|Slovakia|July|27|14
Dubnica nad Váhom|Dubnica nad Váhom|Slovakia|August|27|13
Dubnica nad Váhom|Dubnica nad Váhom|Slovakia|September|21|9
Dubnica nad Váhom|Dubnica nad Váhom|Slovakia|October|15|5
Dubnica nad Váhom|Dubnica nad Váhom|Slovakia|November|8|1
Dubnica nad Váhom|Dubnica nad Váhom|Slovakia|December|3|-3
Dunajska Streda|Dunajská Streda|Slovakia|January|3|-3
Dunajska Streda|Dunajská Streda|Slovakia|February|6|-1
Dunajska Streda|Dunajská Streda|Slovakia|March|11|1
Dunajska Streda|Dunajská Streda|Slovakia|April|18|6
Dunajska Streda|Dunajská Streda|Slovakia|May|22|10
Dunajska Streda|Dunajská Streda|Slovakia|June|26|14
Dunajska Streda|Dunajská Streda|Slovakia|July|28|15
Dunajska Streda|Dunajská Streda|Slovakia|August|27|15
Dunajska Streda|Dunajská Streda|Slovakia|September|22|11
Dunajska Streda|Dunajská Streda|Slovakia|October|16|6
Dunajska Streda|Dunajská Streda|Slovakia|November|9|2
Dunajska Streda|Dunajská Streda|Slovakia|December|3|-2
Filakovo|Fiľakovo|Slovakia|January|1|-5
Filakovo|Fiľakovo|Slovakia|February|5|-4
Filakovo|Fiľakovo|Slovakia|March|11|0
Filakovo|Fiľakovo|Slovakia|April|17|4
Filakovo|Fiľakovo|Slovakia|May|22|9
Filakovo|Fiľakovo|Slovakia|June|25|12
Filakovo|Fiľakovo|Slovakia|July|27|14
Filakovo|Fiľakovo|Slovakia|August|27|13
Filakovo|Fiľakovo|Slovakia|September|22|9
Filakovo|Fiľakovo|Slovakia|October|15|4
Filakovo|Fiľakovo|Slovakia|November|8|0
Filakovo|Fiľakovo|Slovakia|December|2|-4
Gabčíkovo|Gabčíkovo|Slovakia|January|3|-3
Gabčíkovo|Gabčíkovo|Slovakia|February|6|-1
Gabčíkovo|Gabčíkovo|Slovakia|March|11|1
Gabčíkovo|Gabčíkovo|Slovakia|April|18|6
Gabčíkovo|Gabčíkovo|Slovakia|May|22|10
Gabčíkovo|Gabčíkovo|Slovakia|June|26|14
Gabčíkovo|Gabčíkovo|Slovakia|July|28|15
Gabčíkovo|Gabčíkovo|Slovakia|August|27|15
Gabčíkovo|Gabčíkovo|Slovakia|September|22|11
Gabčíkovo|Gabčíkovo|Slovakia|October|16|6
Gabčíkovo|Gabčíkovo|Slovakia|November|9|2
Gabčíkovo|Gabčíkovo|Slovakia|December|3|-2
Galanta|Galanta|Slovakia|January|3|-4
Galanta|Galanta|Slovakia|February|6|-2
Galanta|Galanta|Slovakia|March|11|1
Galanta|Galanta|Slovakia|April|18|5
Galanta|Galanta|Slovakia|May|22|9
Galanta|Galanta|Slovakia|June|25|13
Galanta|Galanta|Slovakia|July|28|14
Galanta|Galanta|Slovakia|August|27|14
Galanta|Galanta|Slovakia|September|22|10
Galanta|Galanta|Slovakia|October|15|6
Galanta|Galanta|Slovakia|November|8|2
Galanta|Galanta|Slovakia|December|3|-2
Gelnica|Gelnica|Slovakia|January|0|-8
Gelnica|Gelnica|Slovakia|February|2|-7
Gelnica|Gelnica|Slovakia|March|5|-5
Gelnica|Gelnica|Slovakia|April|11|0
Gelnica|Gelnica|Slovakia|May|16|4
Gelnica|Gelnica|Slovakia|June|19|8
Gelnica|Gelnica|Slovakia|July|21|10
Gelnica|Gelnica|Slovakia|August|20|9
Gelnica|Gelnica|Slovakia|September|15|5
Gelnica|Gelnica|Slovakia|October|10|2
Gelnica|Gelnica|Slovakia|November|5|-2
Gelnica|Gelnica|Slovakia|December|1|-7
Hlohovec|Hlohovec|Slovakia|January|2|-5
Hlohovec|Hlohovec|Slovakia|February|5|-4
Hlohovec|Hlohovec|Slovakia|March|10|0
Hlohovec|Hlohovec|Slovakia|April|16|4
Hlohovec|Hlohovec|Slovakia|May|21|8
Hlohovec|Hlohovec|Slovakia|June|24|12
Hlohovec|Hlohovec|Slovakia|July|27|13
Hlohovec|Hlohovec|Slovakia|August|26|13
Hlohovec|Hlohovec|Slovakia|September|21|9
Hlohovec|Hlohovec|Slovakia|October|15|5
Hlohovec|Hlohovec|Slovakia|November|8|1
Hlohovec|Hlohovec|Slovakia|December|3|-3
Hnústa|Hnúšťa|Slovakia|January|1|-6
Hnústa|Hnúšťa|Slovakia|February|4|-4
Hnústa|Hnúšťa|Slovakia|March|10|-1
Hnústa|Hnúšťa|Slovakia|April|17|4
Hnústa|Hnúšťa|Slovakia|May|21|8
Hnústa|Hnúšťa|Slovakia|June|25|12
Hnústa|Hnúšťa|Slovakia|July|27|13
Hnústa|Hnúšťa|Slovakia|August|27|13
Hnústa|Hnúšťa|Slovakia|September|21|8
Hnústa|Hnúšťa|Slovakia|October|15|4
Hnústa|Hnúšťa|Slovakia|November|7|0
Hnústa|Hnúšťa|Slovakia|December|1|-5
Hriňová|Hriňová|Slovakia|January|0|-8
Hriňová|Hriňová|Slovakia|February|3|-7
Hriňová|Hriňová|Slovakia|March|9|-3
Hriňová|Hriňová|Slovakia|April|15|1
Hriňová|Hriňová|Slovakia|May|20|6
Hriňová|Hriňová|Slovakia|June|23|9
Hriňová|Hriňová|Slovakia|July|25|11
Hriňová|Hriňová|Slovakia|August|25|10
Hriňová|Hriňová|Slovakia|September|20|7
Hriňová|Hriňová|Slovakia|October|14|2
Hriňová|Hriňová|Slovakia|November|6|-2
Hriňová|Hriňová|Slovakia|December|1|-6
Humenné|Humenné|Slovakia|January|1|-5
Humenné|Humenné|Slovakia|February|4|-4
Humenné|Humenné|Slovakia|March|10|-1
Humenné|Humenné|Slovakia|April|16|4
Humenné|Humenné|Slovakia|May|21|8
Humenné|Humenné|Slovakia|June|24|12
Humenné|Humenné|Slovakia|July|26|13
Humenné|Humenné|Slovakia|August|25|12
Humenné|Humenné|Slovakia|September|20|9
Humenné|Humenné|Slovakia|October|14|4
Humenné|Humenné|Slovakia|November|7|0
Humenné|Humenné|Slovakia|December|2|-4
Hurbanovo|Hurbanovo|Slovakia|January|3|-4
Hurbanovo|Hurbanovo|Slovakia|February|6|-2
Hurbanovo|Hurbanovo|Slovakia|March|12|1
Hurbanovo|Hurbanovo|Slovakia|April|17|5
Hurbanovo|Hurbanovo|Slovakia|May|22|10
Hurbanovo|Hurbanovo|Slovakia|June|26|13
Hurbanovo|Hurbanovo|Slovakia|July|28|15
Hurbanovo|Hurbanovo|Slovakia|August|27|14
Hurbanovo|Hurbanovo|Slovakia|September|22|10
Hurbanovo|Hurbanovo|Slovakia|October|16|6
Hurbanovo|Hurbanovo|Slovakia|November|9|2
Hurbanovo|Hurbanovo|Slovakia|December|4|-2
Ivanka pri Dunaji|Ivanka pri Dunaji|Slovakia|January|3|-3
Ivanka pri Dunaji|Ivanka pri Dunaji|Slovakia|February|5|-2
Ivanka pri Dunaji|Ivanka pri Dunaji|Slovakia|March|11|1
Ivanka pri Dunaji|Ivanka pri Dunaji|Slovakia|April|17|5
Ivanka pri Dunaji|Ivanka pri Dunaji|Slovakia|May|22|10
Ivanka pri Dunaji|Ivanka pri Dunaji|Slovakia|June|25|13
Ivanka pri Dunaji|Ivanka pri Dunaji|Slovakia|July|27|15
Ivanka pri Dunaji|Ivanka pri Dunaji|Slovakia|August|27|15
Ivanka pri Dunaji|Ivanka pri Dunaji|Slovakia|September|22|11
Ivanka pri Dunaji|Ivanka pri Dunaji|Slovakia|October|15|6
Ivanka pri Dunaji|Ivanka pri Dunaji|Slovakia|November|8|2
Ivanka pri Dunaji|Ivanka pri Dunaji|Slovakia|December|4|-2
Kezmarok|Kežmarok|Slovakia|January|1|-8
Kezmarok|Kežmarok|Slovakia|February|3|-7
Kezmarok|Kežmarok|Slovakia|March|7|-3
Kezmarok|Kežmarok|Slovakia|April|13|2
Kezmarok|Kežmarok|Slovakia|May|18|6
Kezmarok|Kežmarok|Slovakia|June|21|9
Kezmarok|Kežmarok|Slovakia|July|23|11
Kezmarok|Kežmarok|Slovakia|August|23|10
Kezmarok|Kežmarok|Slovakia|September|19|7
Kezmarok|Kežmarok|Slovakia|October|13|2
Kezmarok|Kežmarok|Slovakia|November|6|-2
Kezmarok|Kežmarok|Slovakia|December|1|-6
Kolárovo|Kolárovo|Slovakia|January|3|-4
Kolárovo|Kolárovo|Slovakia|February|6|-2
Kolárovo|Kolárovo|Slovakia|March|12|1
Kolárovo|Kolárovo|Slovakia|April|17|5
Kolárovo|Kolárovo|Slovakia|May|22|10
Kolárovo|Kolárovo|Slovakia|June|26|13
Kolárovo|Kolárovo|Slovakia|July|28|15
Kolárovo|Kolárovo|Slovakia|August|27|14
Kolárovo|Kolárovo|Slovakia|September|22|10
Kolárovo|Kolárovo|Slovakia|October|16|6
Kolárovo|Kolárovo|Slovakia|November|9|2
Kolárovo|Kolárovo|Slovakia|December|4|-2
Komarno|Komárno|Slovakia|January|3|-4
Komarno|Komárno|Slovakia|February|6|-2
Komarno|Komárno|Slovakia|March|12|1
Komarno|Komárno|Slovakia|April|17|5
Komarno|Komárno|Slovakia|May|22|10
Komarno|Komárno|Slovakia|June|26|13
Komarno|Komárno|Slovakia|July|28|15
Komarno|Komárno|Slovakia|August|27|14
Komarno|Komárno|Slovakia|September|22|10
Komarno|Komárno|Slovakia|October|16|6
Komarno|Komárno|Slovakia|November|9|2
Komarno|Komárno|Slovakia|December|4|-2
Komjatice|Komjatice|Slovakia|January|3|-4
Komjatice|Komjatice|Slovakia|February|6|-2
Komjatice|Komjatice|Slovakia|March|11|1
Komjatice|Komjatice|Slovakia|April|18|5
Komjatice|Komjatice|Slovakia|May|22|9
Komjatice|Komjatice|Slovakia|June|25|13
Komjatice|Komjatice|Slovakia|July|28|14
Komjatice|Komjatice|Slovakia|August|27|14
Komjatice|Komjatice|Slovakia|September|22|10
Komjatice|Komjatice|Slovakia|October|15|6
Komjatice|Komjatice|Slovakia|November|8|2
Komjatice|Komjatice|Slovakia|December|3|-2
Kosice|Košice|Slovakia|January|1|-4
Kosice|Košice|Slovakia|February|4|-3
Kosice|Košice|Slovakia|March|10|0
Kosice|Košice|Slovakia|April|17|6
Kosice|Košice|Slovakia|May|21|10
Kosice|Košice|Slovakia|June|25|14
Kosice|Košice|Slovakia|July|27|15
Kosice|Košice|Slovakia|August|26|15
Kosice|Košice|Slovakia|September|21|10
Kosice|Košice|Slovakia|October|15|5
Kosice|Košice|Slovakia|November|8|1
Kosice|Košice|Slovakia|December|2|-2
Krasno nad Kysucou|Krásno nad Kysucou|Slovakia|January|0|-6
Krasno nad Kysucou|Krásno nad Kysucou|Slovakia|February|3|-5
Krasno nad Kysucou|Krásno nad Kysucou|Slovakia|March|8|-2
Krasno nad Kysucou|Krásno nad Kysucou|Slovakia|April|15|2
Krasno nad Kysucou|Krásno nad Kysucou|Slovakia|May|19|7
Krasno nad Kysucou|Krásno nad Kysucou|Slovakia|June|23|10
Krasno nad Kysucou|Krásno nad Kysucou|Slovakia|July|24|12
Krasno nad Kysucou|Krásno nad Kysucou|Slovakia|August|24|11
Krasno nad Kysucou|Krásno nad Kysucou|Slovakia|September|19|8
Krasno nad Kysucou|Krásno nad Kysucou|Slovakia|October|14|4
Krasno nad Kysucou|Krásno nad Kysucou|Slovakia|November|6|0
Krasno nad Kysucou|Krásno nad Kysucou|Slovakia|December|1|-4
Krážovský Chlmec|Kráľovský Chlmec|Slovakia|January|1|-4
Krážovský Chlmec|Kráľovský Chlmec|Slovakia|February|4|-3
Krážovský Chlmec|Kráľovský Chlmec|Slovakia|March|11|1
Krážovský Chlmec|Kráľovský Chlmec|Slovakia|April|18|6
Krážovský Chlmec|Kráľovský Chlmec|Slovakia|May|23|11
Krážovský Chlmec|Kráľovský Chlmec|Slovakia|June|26|14
Krážovský Chlmec|Kráľovský Chlmec|Slovakia|July|28|16
Krážovský Chlmec|Kráľovský Chlmec|Slovakia|August|28|15
Krážovský Chlmec|Kráľovský Chlmec|Slovakia|September|22|11
Krážovský Chlmec|Kráľovský Chlmec|Slovakia|October|16|5
Krážovský Chlmec|Kráľovský Chlmec|Slovakia|November|9|1
Krážovský Chlmec|Kráľovský Chlmec|Slovakia|December|2|-3
Krompachy|Krompachy|Slovakia|January|0|-8
Krompachy|Krompachy|Slovakia|February|2|-7
Krompachy|Krompachy|Slovakia|March|5|-5
Krompachy|Krompachy|Slovakia|April|11|0
Krompachy|Krompachy|Slovakia|May|16|4
Krompachy|Krompachy|Slovakia|June|19|8
Krompachy|Krompachy|Slovakia|July|21|10
Krompachy|Krompachy|Slovakia|August|20|9
Krompachy|Krompachy|Slovakia|September|15|5
Krompachy|Krompachy|Slovakia|October|10|2
Krompachy|Krompachy|Slovakia|November|5|-2
Krompachy|Krompachy|Slovakia|December|1|-7
Krupina|Krupina|Slovakia|January|1|-7
Krupina|Krupina|Slovakia|February|4|-6
Krupina|Krupina|Slovakia|March|10|-2
Krupina|Krupina|Slovakia|April|16|2
Krupina|Krupina|Slovakia|May|21|7
Krupina|Krupina|Slovakia|June|24|11
Krupina|Krupina|Slovakia|July|26|12
Krupina|Krupina|Slovakia|August|26|12
Krupina|Krupina|Slovakia|September|21|8
Krupina|Krupina|Slovakia|October|15|3
Krupina|Krupina|Slovakia|November|7|-1
Krupina|Krupina|Slovakia|December|2|-5
Kuty|Kúty|Slovakia|January|2|-4
Kuty|Kúty|Slovakia|February|5|-3
Kuty|Kúty|Slovakia|March|10|1
Kuty|Kúty|Slovakia|April|16|5
Kuty|Kúty|Slovakia|May|21|9
Kuty|Kúty|Slovakia|June|24|13
Kuty|Kúty|Slovakia|July|26|14
Kuty|Kúty|Slovakia|August|26|14
Kuty|Kúty|Slovakia|September|21|10
Kuty|Kúty|Slovakia|October|14|6
Kuty|Kúty|Slovakia|November|7|2
Kuty|Kúty|Slovakia|December|3|-2
Lednické Rovne|Lednické Rovne|Slovakia|January|1|-5
Lednické Rovne|Lednické Rovne|Slovakia|February|4|-4
Lednické Rovne|Lednické Rovne|Slovakia|March|9|-1
Lednické Rovne|Lednické Rovne|Slovakia|April|17|4
Lednické Rovne|Lednické Rovne|Slovakia|May|19|8
Lednické Rovne|Lednické Rovne|Slovakia|June|23|12
Lednické Rovne|Lednické Rovne|Slovakia|July|26|13
Lednické Rovne|Lednické Rovne|Slovakia|August|25|13
Lednické Rovne|Lednické Rovne|Slovakia|September|20|9
Lednické Rovne|Lednické Rovne|Slovakia|October|14|5
Lednické Rovne|Lednické Rovne|Slovakia|November|8|1
Lednické Rovne|Lednické Rovne|Slovakia|December|2|-3
Levice|Levice|Slovakia|January|3|-5
Levice|Levice|Slovakia|February|6|-4
Levice|Levice|Slovakia|March|12|0
Levice|Levice|Slovakia|April|18|4
Levice|Levice|Slovakia|May|23|9
Levice|Levice|Slovakia|June|26|12
